order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year,customer_id,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
ORD29977,CUST20976,Rahul Sharma,PROD20077,Blender,Electronics,4/4/2026,14,4831,67634,West,Cod,April    ,2026,CUST21604,1,1,98197,4,5,5,Loyal Customers
ORD29978,CUST20977,Arjun Reddy,PROD20078,Ceiling Light,Electronics,4/4/2026,5,8764,43820,South,Upi,April    ,2026,CUST15435,1,1,98208,4,5,5,Loyal Customers
ORD29979,CUST20978,John Mathew,PROD20079,Pen,Stationary,4/4/2026,8,7729,61832,North,Credit Card,April    ,2026,CUST9666,1,1,98208,4,5,5,Loyal Customers
ORD29980,CUST20979,Daniel George,PROD20080,Lunch Box,Home ,4/4/2026,2,4205,8410,East,Debit Card,April    ,2026,CUST14641,1,1,98208,4,5,5,Loyal Customers
ORD29981,CUST20980,Ali Khan,PROD20081,Yoga Mat,Accessories,4/4/2026,19,5480,104120,North,Credit Card,April    ,2026,CUST6107,1,1,98238,4,5,5,Loyal Customers
ORD29982,CUST20981,Rajesh Yadav,PROD20082,Deodorant,Accessories,4/4/2026,1,6099,6099,West,Cod,April    ,2026,CUST4584,1,1,98240,4,5,5,Loyal Customers
ORD29983,CUST20982,Ramesh Gupta,PROD20083,Teddy Bear,Toy,4/4/2026,5,6026,30130,South,Upi,April    ,2026,CUST3398,1,1,98241,4,5,5,Loyal Customers
ORD29984,CUST20983,Harsh Vardhan,PROD20084,Laptop Bag,Accessories,4/4/2026,10,9473,94730,North,Credit Card,April    ,2026,CUST4617,1,1,98244,4,5,5,Loyal Customers
ORD29985,CUST20984,Aditya Roy,PROD20085,Bedsheet,Home Decor,4/4/2026,6,4305,25830,East,Debit Card,April    ,2026,CUST20389,1,1,98252,4,5,5,Loyal Customers
ORD29986,CUST20985,Priya Verma,PROD20086,Tablet,Electronics,4/4/2026,2,4899,9798,North,Credit Card,April    ,2026,CUST13473,1,1,98266,4,5,5,Loyal Customers
ORD29987,CUST20986,Sneha Iyer,PROD20087,Power Bank,Electronics,4/4/2026,8,3370,26960,West,Cod,April    ,2026,CUST9343,1,1,98266,4,5,5,Loyal Customers
ORD29988,CUST20987,David Thomas,PROD20088,Formal Shoes,Fashion,4/4/2026,13,212,2756,South,Upi,April    ,2026,CUST23238,1,1,98285,4,5,5,Loyal Customers
ORD29989,CUST20988,Rachel D'Silva,PROD20089,Jeans,Fashion,4/4/2026,9,5355,48195,North,Credit Card,April    ,2026,CUST10440,1,1,98306,4,5,5,Loyal Customers
ORD29990,CUST20989,Omar Sheikh,PROD20090,Wallet,Accessories,4/4/2026,9,1224,11016,East,Debit Card,April    ,2026,CUST10422,1,1,98316,4,5,5,Loyal Customers
ORD29991,CUST20990,Sunita Mishra,PROD20091,Sofa,Furniture,4/4/2026,9,6599,59391,North,Credit Card,April    ,2026,CUST23841,1,1,98329,4,5,5,Loyal Customers
ORD29992,CUST20991,Suresh Agarwal,PROD20092,Microwave Oven,Home,4/4/2026,18,768,13824,West,Cod,April    ,2026,CUST16646,1,1,98336,4,5,5,Loyal Customers
ORD29993,CUST20992,Ritika Kapoor,PROD20093,Floor Lamp,Home Decor,4/4/2026,4,8495,33980,South,Upi,April    ,2026,CUST18063,1,1,98350,4,5,5,Loyal Customers
ORD29994,CUST20993,Shruti Das,PROD20094,Pencil,Stationary,4/4/2026,4,2234,8936,North,Credit Card,April    ,2026,CUST11070,1,1,98360,4,5,5,Loyal Customers
ORD29995,CUST20994,Amit Singh,PROD20095,Travel Mug,Accessories,4/4/2026,10,3311,33110,East,Debit Card,April    ,2026,CUST23247,1,1,98382,4,5,5,Loyal Customers
ORD29996,CUST20995,Karan Malhotra,PROD20096,Skipping Rope,Accessories,4/4/2026,11,5572,61292,North,Credit Card,April    ,2026,CUST19004,1,1,98384,4,5,5,Loyal Customers
ORD29997,CUST20996,Michael D'Souza,PROD20097,Face Wash,Skin Care,4/4/2026,7,1079,7553,West,Cod,April    ,2026,CUST17608,1,1,98385,4,5,5,Loyal Customers
ORD29998,CUST20997,Maria Fernandes,PROD20098,Puzzle Game,Game,4/4/2026,16,9815,157040,South,Upi,April    ,2026,CUST18574,1,1,98392,4,5,5,Loyal Customers
ORD29999,CUST20998,Imran Hussain,PROD20099,Screen Protector,Electronics,4/4/2026,11,4708,51788,North,Credit Card,April    ,2026,CUST13818,1,1,98410,4,5,5,Loyal Customers
ORD30000,CUST20999,Deepak Tiwari,PROD20100,Pillow,Home Decor,4/4/2026,3,7094,21282,East,Debit Card,April    ,2026,CUST24260,1,1,98413,4,5,5,Loyal Customers
ORD30001,CUST21000,Anita Jain,PROD20101,Gaming Console,Electronics,4/4/2026,20,3559,71180,North,Credit Card,April    ,2026,CUST5509,1,1,98417,4,5,5,Loyal Customers
ORD30002,CUST21001,Varun Dhawan,PROD20102,Usb Cable,Electronics,4/4/2026,7,6770,47390,West,Cod,April    ,2026,CUST16088,1,1,98434,4,5,5,Loyal Customers
ORD30003,CUST21002,Akash Chatterjee,PROD20103,Sandals,Fashion,4/4/2026,13,2749,35737,South,Upi,April    ,2026,CUST7941,1,1,98447,4,5,5,Loyal Customers
ORD30004,CUST21003,Neha Gupta,PROD20104,Jacket,Fashion,4/4/2026,9,1200,10800,North,Credit Card,April    ,2026,CUST7819,1,1,98460,4,5,5,Loyal Customers
ORD30005,CUST21004,Simran Kaur,PROD20105,Belt,Accessories,4/4/2026,13,2434,31642,East,Debit Card,April    ,2026,CUST15708,1,1,98462,4,5,5,Loyal Customers
ORD30006,CUST21005,Chris Fernandes,PROD20106,Set Bed,Home Decor,4/4/2026,3,2935,8805,North,Credit Card,April    ,2026,CUST19905,1,1,98464,4,5,5,Loyal Customers
ORD30007,CUST21006,Samuel Joseph,PROD20107,Electric Kettle,Electronics,4/4/2026,3,3071,9213,West,Cod,April    ,2026,CUST19258,1,1,98514,4,5,5,Loyal Customers
ORD30008,CUST21007,Faizan Ansari,PROD20108,Led Bulb,Electronics,4/4/2026,20,1509,30180,South,Upi,April    ,2026,CUST6178,1,1,98550,4,5,5,Loyal Customers
ORD30009,CUST21008,Kavita Shukla,PROD20109,Eraser,Stationary,4/4/2026,5,6248,31240,North,Credit Card,April    ,2026,CUST23633,1,1,98566,4,5,5,Loyal Customers
ORD30010,CUST21009,Nitin Bansal,PROD20110,Thermos,Home,4/4/2026,20,904,18080,East,Debit Card,April    ,2026,CUST21153,1,1,98574,4,5,5,Loyal Customers
ORD30011,CUST21010,Tanya Sharma,PROD20111,Treadmill,Accessories,4/4/2026,10,9519,95190,North,Credit Card,April    ,2026,CUST7140,1,1,98592,4,5,5,Loyal Customers
ORD30012,CUST21011,Priyanshu Singh,PROD20112,Moisturizer,Skin Care,4/4/2026,1,8109,8109,West,Cod,April    ,2026,CUST24585,1,1,98593,4,5,5,Loyal Customers
ORD30013,CUST21012,Rohit Kumar,PROD20113,Board Game,Game,4/4/2026,18,7234,130212,South,Upi,April    ,2026,CUST20643,1,1,98595,4,5,5,Loyal Customers
ORD30014,CUST21013,Gurpreet Singh,PROD20114,Phone Case,Accessories,4/4/2026,4,6484,25936,North,Credit Card,April    ,2026,CUST5897,1,1,98610,4,5,5,Loyal Customers
ORD30015,CUST21014,Anthony Rodrigues,PROD20115,Cushion,Home Decor,4/4/2026,20,9025,180500,East,Debit Card,April    ,2026,CUST22262,1,1,98616,4,5,5,Loyal Customers
ORD30016,CUST21015,Yash Thakur,PROD20116,Smartwatch,Accessories,4/4/2026,14,2256,31584,North,Credit Card,April    ,2026,CUST2787,1,1,98625,4,5,5,Loyal Customers
ORD30017,CUST21016,Sana Khan,PROD20117,Keyboard,Electronics,4/4/2026,17,4046,68782,West,Cod,April    ,2026,CUST20475,1,1,98660,4,5,5,Loyal Customers
ORD30018,CUST21017,Mukesh Chauhan,PROD20118,Flip Flops,Fashion,4/4/2026,15,259,3885,South,Upi,April    ,2026,CUST12955,1,1,98688,4,5,5,Loyal Customers
ORD30019,CUST21018,Komal Arora,PROD20119,Hoodie,Fashion,4/4/2026,14,1817,25438,North,Credit Card,April    ,2026,CUST21467,1,1,98700,4,5,5,Loyal Customers
ORD30020,CUST21019,Yash Thakur,PROD20120,Sunglasses,Accessories,4/4/2026,15,8533,127995,East,Debit Card,April    ,2026,CUST5185,1,1,98709,4,5,5,Loyal Customers
ORD30021,CUST21020,Nikita Sharma,PROD20121,Wardrobe,Furniture,4/4/2026,12,2317,27804,North,Credit Card,April    ,2026,CUST15950,1,1,98719,4,5,5,Loyal Customers
ORD30022,CUST21021,Anjali Mehta,PROD20122,Toaster,Electronics,4/4/2026,1,8265,8265,West,Cod,April    ,2026,CUST3187,1,1,98740,4,5,5,Loyal Customers
ORD30023,CUST21022,Manpreet Kaur,PROD20123,Marker,Stationary,4/4/2026,13,3471,45123,South,Upi,April    ,2026,CUST5969,1,1,98740,4,5,5,Loyal Customers
ORD30024,CUST21023,Kevin D'Costa,PROD20124,Shampoo,Skin Care,4/4/2026,7,7525,52675,North,Credit Card,April    ,2026,CUST19644,1,1,98742,4,5,5,Loyal Customers
ORD30025,CUST21024,Chris Fernandes,PROD20125,Bluetooth Headphones,Electronics,4/4/2026,1,2964,2964,East,Debit Card,April    ,2026,CUST10470,1,1,98747,4,5,5,Loyal Customers
ORD30026,CUST21025,Ayesha Siddiqui,PROD20126,Mouse,Electronics,4/4/2026,4,8865,35460,North,Credit Card,April    ,2026,CUST13236,1,1,98760,4,5,5,Loyal Customers
ORD30027,CUST21026,Rekha Pandey,PROD20127,Heels,Fashion,4/4/2026,5,3075,15375,West,Cod,April    ,2026,CUST23369,1,1,98760,4,5,5,Loyal Customers
ORD30028,CUST21027,Bharath Gaur,PROD20128,Sweater,Fashion,4/4/2026,16,5424,86784,South,Upi,April    ,2026,CUST8257,1,1,98768,4,5,5,Loyal Customers
ORD30029,CUST21028,Megha Saxena,PROD20129,Cap,Fashion,4/4/2026,4,8661,34644,North,Credit Card,April    ,2026,CUST18725,1,1,98821,4,5,5,Loyal Customers
ORD30030,CUST21029,Vikram Patel,PROD20130,Study Table,Furniture,4/4/2026,5,524,2620,East,Debit Card,April    ,2026,CUST5216,1,1,98856,4,5,5,Loyal Customers
ORD30031,CUST21030,Harpreet Singh,PROD20131,Induction Cooktop,Electronics,4/4/2026,1,1660,1660,North,Credit Card,April    ,2026,CUST14654,1,1,98857,4,5,5,Loyal Customers
ORD30032,CUST21031,Paul Joseph,PROD20132,Marker,Stationary,4/4/2026,3,3149,9447,West,Cod,April    ,2026,CUST3933,1,1,98860,4,5,5,Loyal Customers
ORD30033,CUST21032,Pooja Joshi,PROD20133,Diary,Stationary,4/4/2026,14,9749,136486,South,Upi,April    ,2026,CUST23183,1,1,98865,4,5,5,Loyal Customers
ORD30034,CUST21033,Jasleen Kaur,PROD20134,Bluetooth Headphones,Electronics,4/4/2026,2,8056,16112,North,Credit Card,April    ,2026,CUST6299,1,1,98868,4,5,5,Loyal Customers
ORD30035,CUST21034,Rahul Sharma,PROD20135,Heels,Fashion,4/4/2026,11,6365,70015,East,Debit Card,April    ,2026,CUST14646,1,1,98870,4,5,5,Loyal Customers
ORD30036,CUST21035,Priya Verma,PROD20136,Hair Oil,Skin Care,4/4/2026,11,2091,23001,North,Credit Card,April    ,2026,CUST13314,1,1,98880,4,5,5,Loyal Customers
ORD30037,CUST21036,Amit Singh,PROD20137,Wireless Earbuds,Electronics,4/4/2026,15,9528,142920,West,Cod,April    ,2026,CUST5172,1,1,98880,4,5,5,Loyal Customers
ORD30038,CUST21037,Rahul Sharma,PROD20138,Monitor,Electronics,4/4/2026,12,3776,45312,South,Upi,April    ,2026,CUST22140,1,1,98896,4,5,5,Loyal Customers
ORD30039,CUST21038,Neha Gupta,PROD20139,Boots,Fashion,4/4/2026,7,9967,69769,North,Credit Card,April    ,2026,CUST25698,1,1,98923,4,5,5,Loyal Customers
ORD30040,CUST21039,Rahul Sharma,PROD20140,Kurta,Fashion,4/4/2026,3,1260,3780,East,Debit Card,April    ,2026,CUST9291,1,1,98934,4,5,5,Loyal Customers
ORD30041,CUST21040,Arjun Reddy,PROD20141,Sandals,Fashion,4/4/2026,17,6079,103343,North,Credit Card,April    ,2026,CUST7262,1,1,98940,4,5,5,Loyal Customers
ORD30042,CUST21041,John Mathew,PROD20142,Printer,Electronics,4/4/2026,10,6256,62560,West,Cod,April    ,2026,CUST23114,1,1,98940,4,5,5,Loyal Customers
ORD30043,CUST21042,Daniel George,PROD20143,Saree,Fashion,4/4/2026,9,2163,19467,South,Upi,April    ,2026,CUST20374,1,1,98952,4,5,5,Loyal Customers
ORD30044,CUST21043,Ali Khan,PROD20144,Coffee Maker,Electronics,4/4/2026,17,3569,60673,North,Credit Card,April    ,2026,CUST6719,1,1,98952,4,5,5,Loyal Customers
ORD30045,CUST21044,Rajesh Yadav,PROD20145,File Folder,Stationary,4/4/2026,6,9564,57384,East,Debit Card,April    ,2026,CUST24397,1,1,98964,4,5,5,Loyal Customers
ORD30046,CUST21045,Ramesh Gupta,PROD20146,Laptop,Electronics,4/4/2026,3,8915,26745,North,Credit Card,April    ,2026,CUST26292,1,1,98976,4,5,5,Loyal Customers
ORD30047,CUST21046,Harsh Vardhan,PROD20147,Shoes,Fashion,4/4/2026,12,1953,23436,West,Cod,April    ,2026,CUST25862,1,1,98992,4,5,5,Loyal Customers
ORD30048,CUST21047,Aditya Roy,PROD20148,Phone,Electronics,4/4/2026,1,4733,4733,South,Upi,April    ,2026,CUST14510,1,1,99000,4,5,5,Loyal Customers
ORD30049,CUST21048,Priya Verma,PROD20149,Headphones,Electronics,4/4/2026,17,1365,23205,North,Credit Card,April    ,2026,CUST2979,1,1,99018,4,5,5,Loyal Customers
ORD30050,CUST21049,Sneha Iyer,PROD20150,Desk,Furniture,4/4/2026,12,4345,52140,East,Debit Card,April    ,2026,CUST20876,1,1,99036,4,5,5,Loyal Customers
ORD30051,CUST21050,David Thomas,PROD20151,Laptop,Electronics,4/4/2026,1,3876,3876,North,Credit Card,April    ,2026,CUST15054,1,1,99059,4,5,5,Loyal Customers
ORD30052,CUST21051,Rachel D'Silva,PROD20152,Dslr Camera,Electronics,4/4/2026,9,3301,29709,West,Cod,April    ,2026,CUST12730,1,1,99066,4,5,5,Loyal Customers
ORD30053,CUST21052,Omar Sheikh,PROD20153,Running Shoes,Fashion,4/4/2026,20,4167,83340,South,Upi,April    ,2026,CUST19142,1,1,99072,4,5,5,Loyal Customers
ORD30054,CUST21053,Sunita Mishra,PROD20154,T-Shirt,Fashion,4/4/2026,5,1886,9430,North,Credit Card,April    ,2026,CUST26061,1,1,99072,4,5,5,Loyal Customers
ORD30055,CUST21054,Suresh Agarwal,PROD20155,Handbag,Accessories,4/4/2026,7,6837,47859,East,Debit Card,April    ,2026,CUST7752,1,1,99072,4,5,5,Loyal Customers
ORD30056,CUST21055,Ritika Kapoor,PROD20156,Dining Table,Furniture,4/4/2026,4,4578,18312,North,Credit Card,April    ,2026,CUST14215,1,1,99112,4,5,5,Loyal Customers
ORD30057,CUST21056,Shruti Das,PROD20157,Coffee Maker,Electronics,4/4/2026,15,521,7815,West,Cod,April    ,2026,CUST4874,1,1,99120,4,5,5,Loyal Customers
ORD30058,CUST21057,Amit Singh,PROD20158,Table Lamp,Home Decor,4/4/2026,16,3066,49056,South,Upi,April    ,2026,CUST3467,1,1,99120,4,5,5,Loyal Customers
ORD30059,CUST21058,Karan Malhotra,PROD20159,Notebook,Stationary,4/4/2026,16,5737,91792,North,Credit Card,April    ,2026,CUST18316,1,1,99123,4,5,5,Loyal Customers
ORD30060,CUST21059,Michael D'Souza,PROD20160,Water Bottle,Accessories,4/4/2026,8,8109,64872,East,Debit Card,April    ,2026,CUST17959,1,1,99134,4,5,5,Loyal Customers
ORD30061,CUST21060,Maria Fernandes,PROD20161,Gym Dumbbells,Accessories,4/4/2026,7,1414,9898,North,Credit Card,April    ,2026,CUST10455,1,1,99160,4,5,5,Loyal Customers
ORD30062,CUST21061,Imran Hussain,PROD20162,Perfume,Accessories,4/4/2026,12,519,6228,West,Cod,April    ,2026,CUST24602,1,1,99168,4,5,5,Loyal Customers
ORD30063,CUST21062,Deepak Tiwari,PROD20163,Toy Car,Toy,4/4/2026,13,3547,46111,South,Upi,April    ,2026,CUST8477,1,1,99187,4,5,5,Loyal Customers
ORD30064,CUST21063,Anita Jain,PROD20164,Mobile Charger,Electronics,4/4/2026,18,9596,172728,North,Credit Card,April    ,2026,CUST25814,1,1,99230,4,5,5,Loyal Customers
ORD30065,CUST21064,Varun Dhawan,PROD20165,Curtains,Home Decor,4/4/2026,10,5913,59130,East,Debit Card,April    ,2026,CUST6808,1,1,99252,4,5,5,Loyal Customers
ORD30066,CUST21065,Akash Chatterjee,PROD20166,Smartphone,Electronics,4/4/2026,13,4973,64649,North,Credit Card,April    ,2026,CUST14003,1,1,99255,4,5,5,Loyal Customers
ORD30067,CUST21066,Neha Gupta,PROD20167,Webcam,Electronics,4/4/2026,8,6383,51064,West,Cod,April    ,2026,CUST2518,1,1,99260,4,5,5,Loyal Customers
ORD30068,CUST21067,Simran Kaur,PROD20168,Sneakers,Fashion,4/4/2026,8,4300,34400,South,Upi,April    ,2026,CUST26387,1,1,99264,4,5,5,Loyal Customers
ORD30069,CUST21068,Chris Fernandes,PROD20169,Shirt,Fashion,4/4/2026,3,1219,3657,North,Credit Card,April    ,2026,CUST22561,1,1,99276,4,5,5,Loyal Customers
ORD30070,CUST21069,Samuel Joseph,PROD20170,Backpack,Accessories,4/4/2026,10,5271,52710,East,Debit Card,April    ,2026,CUST12039,1,1,99280,4,5,5,Loyal Customers
ORD30071,CUST21070,Faizan Ansari,PROD20171,Office Chair,Home Decor,4/4/2026,18,8637,155466,North,Credit Card,April    ,2026,CUST9092,1,1,99288,4,5,5,Loyal Customers
ORD30072,CUST21071,Kavita Shukla,PROD20172,Blender,Electronics,4/4/2026,3,3505,10515,West,Cod,April    ,2026,CUST7163,1,1,99294,4,5,5,Loyal Customers
ORD30073,CUST21072,Nitin Bansal,PROD20173,Ceiling Light,Electronics,4/4/2026,13,5441,70733,South,Upi,April    ,2026,CUST22356,1,1,99297,4,5,5,Loyal Customers
ORD30074,CUST21073,Tanya Sharma,PROD20174,Pen,Stationary,4/4/2026,14,6668,93352,North,Credit Card,April    ,2026,CUST25220,1,1,99312,4,5,5,Loyal Customers
ORD30075,CUST21074,Priyanshu Singh,PROD20175,Lunch Box,Home ,4/4/2026,15,873,13095,East,Debit Card,April    ,2026,CUST18716,1,1,99330,4,5,5,Loyal Customers
ORD30076,CUST21075,Rohit Kumar,PROD20176,Yoga Mat,Accessories,4/4/2026,2,5274,10548,North,Credit Card,April    ,2026,CUST16502,1,1,99344,4,5,5,Loyal Customers
ORD30077,CUST21076,Gurpreet Singh,PROD20177,Deodorant,Accessories,4/4/2026,5,8249,41245,West,Cod,April    ,2026,CUST24111,1,1,99346,4,5,5,Loyal Customers
ORD30078,CUST21077,Anthony Rodrigues,PROD20178,Teddy Bear,Toy,4/4/2026,6,4893,29358,South,Upi,April    ,2026,CUST10824,1,1,99365,4,5,5,Loyal Customers
ORD30079,CUST21078,Yash Thakur,PROD20179,Laptop Bag,Accessories,4/4/2026,17,5596,95132,North,Credit Card,April    ,2026,CUST22052,1,1,99370,4,5,5,Loyal Customers
ORD30080,CUST21079,Sana Khan,PROD20180,Bedsheet,Home Decor,4/4/2026,9,6844,61596,East,Debit Card,April    ,2026,CUST22284,1,1,99372,4,5,5,Loyal Customers
ORD30081,CUST21080,Mukesh Chauhan,PROD20181,Tablet,Electronics,4/4/2026,18,6764,121752,North,Credit Card,April    ,2026,CUST25426,1,1,99380,4,5,5,Loyal Customers
ORD30082,CUST21081,Komal Arora,PROD20182,Power Bank,Electronics,4/4/2026,13,5894,76622,West,Cod,April    ,2026,CUST24176,1,1,99384,4,5,5,Loyal Customers
ORD30083,CUST21082,Yash Thakur,PROD20183,Formal Shoes,Fashion,4/4/2026,13,5642,73346,South,Upi,April    ,2026,CUST20424,1,1,99399,4,5,5,Loyal Customers
ORD30084,CUST21083,Nikita Sharma,PROD20184,Jeans,Fashion,4/4/2026,19,509,9671,North,Credit Card,April    ,2026,CUST24359,1,1,99424,4,5,5,Loyal Customers
ORD30085,CUST21084,Anjali Mehta,PROD20185,Wallet,Accessories,4/4/2026,19,3694,70186,East,Debit Card,April    ,2026,CUST11948,1,1,99427,4,5,5,Loyal Customers
ORD30086,CUST21085,Manpreet Kaur,PROD20186,Sofa,Furniture,4/4/2026,6,795,4770,North,Credit Card,April    ,2026,CUST12422,1,1,99433,4,5,5,Loyal Customers
ORD30087,CUST21086,Kevin D'Costa,PROD20187,Microwave Oven,Home,4/4/2026,7,3968,27776,West,Cod,April    ,2026,CUST10975,1,1,99433,4,5,5,Loyal Customers
ORD30088,CUST21087,Chris Fernandes,PROD20188,Floor Lamp,Home Decor,4/4/2026,7,3524,24668,South,Upi,April    ,2026,CUST12561,1,1,99435,4,5,5,Loyal Customers
ORD30089,CUST21088,Ayesha Siddiqui,PROD20189,Pencil,Stationary,4/4/2026,18,5554,99972,North,Credit Card,April    ,2026,CUST17002,1,1,99437,4,5,5,Loyal Customers
ORD30090,CUST21089,Rekha Pandey,PROD20190,Travel Mug,Accessories,4/4/2026,15,3639,54585,East,Debit Card,April    ,2026,CUST19770,1,1,99440,4,5,5,Loyal Customers
ORD30091,CUST21090,Bharath Gaur,PROD20191,Skipping Rope,Accessories,4/4/2026,7,3718,26026,North,Credit Card,April    ,2026,CUST22097,1,1,99440,4,5,5,Loyal Customers
ORD30092,CUST21091,Megha Saxena,PROD20192,Face Wash,Skin Care,4/4/2026,4,206,824,West,Cod,April    ,2026,CUST23692,1,1,99451,4,5,5,Loyal Customers
ORD30093,CUST21092,Vikram Patel,PROD20193,Puzzle Game,Game,4/4/2026,1,8484,8484,South,Upi,April    ,2026,CUST4082,1,1,99460,4,5,5,Loyal Customers
ORD30094,CUST21093,Harpreet Singh,PROD20194,Screen Protector,Electronics,4/4/2026,5,727,3635,North,Credit Card,April    ,2026,CUST19499,1,1,99465,4,5,5,Loyal Customers
ORD30095,CUST21094,Paul Joseph,PROD20195,Pillow,Home Decor,4/4/2026,15,8812,132180,East,Debit Card,April    ,2026,CUST4914,1,1,99465,4,5,5,Loyal Customers
ORD30096,CUST21095,Pooja Joshi,PROD20196,Gaming Console,Electronics,4/4/2026,17,651,11067,North,Credit Card,April    ,2026,CUST6476,1,1,99476,4,5,5,Loyal Customers
ORD30097,CUST21096,Jasleen Kaur,PROD20197,Usb Cable,Electronics,4/4/2026,14,1500,21000,West,Cod,April    ,2026,CUST17545,1,1,99501,4,5,5,Loyal Customers
ORD30098,CUST21097,Rahul Sharma,PROD20198,Sandals,Fashion,4/4/2026,17,7559,128503,South,Upi,April    ,2026,CUST4096,1,1,99520,4,5,5,Loyal Customers
ORD30099,CUST21098,Priya Verma,PROD20199,Jacket,Fashion,4/4/2026,7,3114,21798,North,Credit Card,April    ,2026,CUST7457,1,1,99540,4,5,5,Loyal Customers
ORD30100,CUST21099,Amit Singh,PROD20200,Belt,Accessories,4/4/2026,20,3554,71080,East,Debit Card,April    ,2026,CUST17008,1,1,99540,4,5,5,Loyal Customers
ORD30101,CUST21100,Rahul Sharma,PROD20201,Set Bed,Home Decor,4/4/2026,9,612,5508,North,Credit Card,April    ,2026,CUST22941,1,1,99550,4,5,5,Loyal Customers
ORD30102,CUST21101,Neha Gupta,PROD20202,Electric Kettle,Electronics,4/4/2026,9,3251,29259,West,Cod,April    ,2026,CUST5265,1,1,99555,4,5,5,Loyal Customers
ORD30103,CUST21102,Rahul Sharma,PROD20203,Led Bulb,Electronics,4/4/2026,17,5263,89471,South,Upi,April    ,2026,CUST7547,1,1,99568,4,5,5,Loyal Customers
ORD30104,CUST21103,Arjun Reddy,PROD20204,Eraser,Stationary,4/4/2026,6,6813,40878,North,Credit Card,April    ,2026,CUST11279,1,1,99582,4,5,5,Loyal Customers
ORD30105,CUST21104,John Mathew,PROD20205,Thermos,Home,4/4/2026,8,3686,29488,East,Debit Card,April    ,2026,CUST4410,1,1,99584,4,5,5,Loyal Customers
ORD30106,CUST21105,Daniel George,PROD20206,Treadmill,Accessories,4/4/2026,1,1131,1131,North,Credit Card,April    ,2026,CUST14480,1,1,99588,4,5,5,Loyal Customers
ORD30107,CUST21106,Ali Khan,PROD20207,Moisturizer,Skin Care,4/4/2026,5,235,1175,West,Cod,April    ,2026,CUST24618,1,1,99616,4,5,5,Loyal Customers
ORD30108,CUST21107,Rajesh Yadav,PROD20208,Board Game,Game,4/4/2026,13,8321,108173,South,Upi,April    ,2026,CUST23181,1,1,99624,4,5,5,Loyal Customers
ORD30109,CUST21108,Ramesh Gupta,PROD20209,Phone Case,Accessories,4/4/2026,4,7639,30556,North,Credit Card,April    ,2026,CUST10885,1,1,99636,4,5,5,Loyal Customers
ORD30110,CUST21109,Harsh Vardhan,PROD20210,Cushion,Home Decor,4/4/2026,9,7054,63486,East,Debit Card,April    ,2026,CUST4269,1,1,99648,4,5,5,Loyal Customers
ORD30111,CUST21110,Aditya Roy,PROD20211,Smartwatch,Accessories,4/4/2026,9,905,8145,North,Credit Card,April    ,2026,CUST20883,1,1,99649,4,5,5,Loyal Customers
ORD30112,CUST21111,Priya Verma,PROD20212,Keyboard,Electronics,4/4/2026,9,2689,24201,West,Cod,April    ,2026,CUST15927,1,1,99660,4,5,5,Loyal Customers
ORD30113,CUST21112,Sneha Iyer,PROD20213,Flip Flops,Fashion,4/4/2026,6,1641,9846,South,Upi,April    ,2026,CUST18026,1,1,99671,4,5,5,Loyal Customers
ORD30114,CUST21113,David Thomas,PROD20214,Hoodie,Fashion,4/4/2026,20,7372,147440,North,Credit Card,April    ,2026,CUST3005,1,1,99696,4,5,5,Loyal Customers
ORD30115,CUST21114,Rachel D'Silva,PROD20215,Sunglasses,Accessories,4/4/2026,2,8603,17206,East,Debit Card,April    ,2026,CUST16223,1,1,99702,4,5,5,Loyal Customers
ORD30116,CUST21115,Omar Sheikh,PROD20216,Wardrobe,Furniture,4/4/2026,14,5318,74452,North,Credit Card,April    ,2026,CUST2684,1,1,99710,4,5,5,Loyal Customers
ORD30117,CUST21116,Sunita Mishra,PROD20217,Toaster,Electronics,4/4/2026,3,3657,10971,West,Cod,April    ,2026,CUST16513,1,1,99731,4,5,5,Loyal Customers
ORD30118,CUST21117,Suresh Agarwal,PROD20218,Marker,Stationary,4/4/2026,19,4669,88711,South,Upi,April    ,2026,CUST25712,1,1,99732,4,5,5,Loyal Customers
