order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year
ORD33473,CUST24472,Faizan Ansari,PROD23573,Running Shoes,Fashion,2026-04-04,2,8243.00,16486.00,South,Upi,April    ,2026
ORD33474,CUST24473,Kavita Shukla,PROD23574,T-Shirt,Fashion,2026-04-04,1,947.00,947.00,North,Credit Card,April    ,2026
ORD33475,CUST24474,Nitin Bansal,PROD23575,Handbag,Accessories,2026-04-04,1,3118.00,3118.00,East,Debit Card,April    ,2026
ORD33476,CUST24475,Tanya Sharma,PROD23576,Dining Table,Furniture,2026-04-04,5,6295.00,31475.00,North,Credit Card,April    ,2026
ORD33477,CUST24476,Priyanshu Singh,PROD23577,Coffee Maker,Electronics,2026-04-04,17,2440.00,41480.00,West,Cod,April    ,2026
ORD33478,CUST24477,Rohit Kumar,PROD23578,Table Lamp,Home Decor,2026-04-04,20,7643.00,152860.00,South,Upi,April    ,2026
ORD33479,CUST24478,Gurpreet Singh,PROD23579,Notebook,Stationary,2026-04-04,6,6886.00,41316.00,North,Credit Card,April    ,2026
ORD33480,CUST24479,Anthony Rodrigues,PROD23580,Water Bottle,Accessories,2026-04-04,16,1788.00,28608.00,East,Debit Card,April    ,2026
ORD33481,CUST24480,Yash Thakur,PROD23581,Gym Dumbbells,Accessories,2026-04-04,4,9450.00,37800.00,North,Credit Card,April    ,2026
ORD33482,CUST24481,Sana Khan,PROD23582,Perfume,Accessories,2026-04-04,9,3794.00,34146.00,West,Cod,April    ,2026
ORD33483,CUST24482,Mukesh Chauhan,PROD23583,Toy Car,Toy,2026-04-04,2,517.00,1034.00,South,Upi,April    ,2026
ORD33484,CUST24483,Komal Arora,PROD23584,Mobile Charger,Electronics,2026-04-04,11,7042.00,77462.00,North,Credit Card,April    ,2026
ORD33485,CUST24484,Yash Thakur,PROD23585,Curtains,Home Decor,2026-04-04,18,4336.00,78048.00,East,Debit Card,April    ,2026
ORD33486,CUST24485,Nikita Sharma,PROD23586,Smartphone,Electronics,2026-04-04,13,3926.00,51038.00,North,Credit Card,April    ,2026
ORD33487,CUST24486,Anjali Mehta,PROD23587,Webcam,Electronics,2026-04-04,7,6609.00,46263.00,West,Cod,April    ,2026
ORD33488,CUST24487,Manpreet Kaur,PROD23588,Sneakers,Fashion,2026-04-04,15,776.00,11640.00,South,Upi,April    ,2026
ORD33489,CUST24488,Kevin D'Costa,PROD23589,Shirt,Fashion,2026-04-04,15,685.00,10275.00,North,Credit Card,April    ,2026
ORD33490,CUST24489,Chris Fernandes,PROD23590,Backpack,Accessories,2026-04-04,7,5456.00,38192.00,East,Debit Card,April    ,2026
ORD33491,CUST24490,Ayesha Siddiqui,PROD23591,Office Chair,Home Decor,2026-04-04,18,1568.00,28224.00,North,Credit Card,April    ,2026
ORD33492,CUST24491,Rekha Pandey,PROD23592,Blender,Electronics,2026-04-04,7,6780.00,47460.00,West,Cod,April    ,2026
ORD33493,CUST24492,Bharath Gaur,PROD23593,Ceiling Light,Electronics,2026-04-04,6,5084.00,30504.00,South,Upi,April    ,2026
ORD33494,CUST24493,Megha Saxena,PROD23594,Pen,Stationary,2026-04-04,11,3745.00,41195.00,North,Credit Card,April    ,2026
ORD33495,CUST24494,Vikram Patel,PROD23595,Lunch Box,Home ,2026-04-04,9,9243.00,83187.00,East,Debit Card,April    ,2026
ORD33496,CUST24495,Harpreet Singh,PROD23596,Yoga Mat,Accessories,2026-04-04,5,4694.00,23470.00,North,Credit Card,April    ,2026
ORD33497,CUST24496,Paul Joseph,PROD23597,Deodorant,Accessories,2026-04-04,4,1344.00,5376.00,West,Cod,April    ,2026
ORD33498,CUST24497,Pooja Joshi,PROD23598,Teddy Bear,Toy,2026-04-04,7,8884.00,62188.00,South,Upi,April    ,2026
ORD33499,CUST24498,Jasleen Kaur,PROD23599,Laptop Bag,Accessories,2026-04-04,10,328.00,3280.00,North,Credit Card,April    ,2026
ORD33500,CUST24499,Rahul Sharma,PROD23600,Bedsheet,Home Decor,2026-04-04,19,7962.00,151278.00,East,Debit Card,April    ,2026
ORD33501,CUST24500,Priya Verma,PROD23601,Tablet,Electronics,2026-04-04,4,9983.00,39932.00,North,Credit Card,April    ,2026
ORD33502,CUST24501,Amit Singh,PROD23602,Power Bank,Electronics,2026-04-04,11,7209.00,79299.00,West,Cod,April    ,2026
ORD33503,CUST24502,Rahul Sharma,PROD23603,Formal Shoes,Fashion,2026-04-04,14,9649.00,135086.00,South,Upi,April    ,2026
ORD33504,CUST24503,Neha Gupta,PROD23604,Jeans,Fashion,2026-04-04,9,3666.00,32994.00,North,Credit Card,April    ,2026
ORD33505,CUST24504,Rahul Sharma,PROD23605,Wallet,Accessories,2026-04-04,14,4567.00,63938.00,East,Debit Card,April    ,2026
ORD33506,CUST24505,Arjun Reddy,PROD23606,Sofa,Furniture,2026-04-04,14,904.00,12656.00,North,Credit Card,April    ,2026
ORD33507,CUST24506,John Mathew,PROD23607,Microwave Oven,Home,2026-04-04,13,4517.00,58721.00,West,Cod,April    ,2026
ORD33508,CUST24507,Daniel George,PROD23608,Floor Lamp,Home Decor,2026-04-04,8,872.00,6976.00,South,Upi,April    ,2026
ORD33509,CUST24508,Ali Khan,PROD23609,Pencil,Stationary,2026-04-04,17,9146.00,155482.00,North,Credit Card,April    ,2026
ORD33510,CUST24509,Rajesh Yadav,PROD23610,Travel Mug,Accessories,2026-04-04,2,7663.00,15326.00,East,Debit Card,April    ,2026
ORD33511,CUST24510,Ramesh Gupta,PROD23611,Skipping Rope,Accessories,2026-04-04,20,5034.00,100680.00,North,Credit Card,April    ,2026
ORD33512,CUST24511,Harsh Vardhan,PROD23612,Face Wash,Skin Care,2026-04-04,12,3986.00,47832.00,West,Cod,April    ,2026
ORD33513,CUST24512,Aditya Roy,PROD23613,Puzzle Game,Game,2026-04-04,1,3007.00,3007.00,South,Upi,April    ,2026
ORD33514,CUST24513,Priya Verma,PROD23614,Screen Protector,Electronics,2026-04-04,20,9140.00,182800.00,North,Credit Card,April    ,2026
ORD33515,CUST24514,Sneha Iyer,PROD23615,Pillow,Home Decor,2026-04-04,18,6644.00,119592.00,East,Debit Card,April    ,2026
ORD33516,CUST24515,David Thomas,PROD23616,Gaming Console,Electronics,2026-04-04,9,7458.00,67122.00,North,Credit Card,April    ,2026
ORD33517,CUST24516,Rachel D'Silva,PROD23617,Usb Cable,Electronics,2026-04-04,18,1306.00,23508.00,West,Cod,April    ,2026
ORD33518,CUST24517,Omar Sheikh,PROD23618,Sandals,Fashion,2026-04-04,17,5171.00,87907.00,South,Upi,April    ,2026
ORD33519,CUST24518,Sunita Mishra,PROD23619,Jacket,Fashion,2026-04-04,10,8450.00,84500.00,North,Credit Card,April    ,2026
ORD33520,CUST24519,Suresh Agarwal,PROD23620,Belt,Accessories,2026-04-04,5,6955.00,34775.00,East,Debit Card,April    ,2026
ORD33521,CUST24520,Ritika Kapoor,PROD23621,Set Bed,Home Decor,2026-04-04,10,7856.00,78560.00,North,Credit Card,April    ,2026
ORD33522,CUST24521,Shruti Das,PROD23622,Electric Kettle,Electronics,2026-04-04,1,8105.00,8105.00,West,Cod,April    ,2026
ORD33523,CUST24522,Amit Singh,PROD23623,Led Bulb,Electronics,2026-04-04,17,3093.00,52581.00,South,Upi,April    ,2026
ORD33524,CUST24523,Karan Malhotra,PROD23624,Eraser,Stationary,2026-04-04,17,5085.00,86445.00,North,Credit Card,April    ,2026
ORD33525,CUST24524,Michael D'Souza,PROD23625,Thermos,Home,2026-04-04,4,723.00,2892.00,East,Debit Card,April    ,2026
ORD33526,CUST24525,Maria Fernandes,PROD23626,Treadmill,Accessories,2026-04-04,6,3449.00,20694.00,North,Credit Card,April    ,2026
ORD33527,CUST24526,Imran Hussain,PROD23627,Moisturizer,Skin Care,2026-04-04,7,7485.00,52395.00,West,Cod,April    ,2026
ORD33528,CUST24527,Deepak Tiwari,PROD23628,Board Game,Game,2026-04-04,3,4132.00,12396.00,South,Upi,April    ,2026
ORD33529,CUST24528,Anita Jain,PROD23629,Phone Case,Accessories,2026-04-04,18,8320.00,149760.00,North,Credit Card,April    ,2026
ORD33530,CUST24529,Varun Dhawan,PROD23630,Cushion,Home Decor,2026-04-04,20,3691.00,73820.00,East,Debit Card,April    ,2026
ORD33531,CUST24530,Akash Chatterjee,PROD23631,Smartwatch,Accessories,2026-04-04,2,332.00,664.00,North,Credit Card,April    ,2026
ORD33532,CUST24531,Neha Gupta,PROD23632,Keyboard,Electronics,2026-04-04,2,1815.00,3630.00,West,Cod,April    ,2026
ORD33533,CUST24532,Simran Kaur,PROD23633,Flip Flops,Fashion,2026-04-04,9,7426.00,66834.00,South,Upi,April    ,2026
ORD33534,CUST24533,Chris Fernandes,PROD23634,Hoodie,Fashion,2026-04-04,1,6529.00,6529.00,North,Credit Card,April    ,2026
ORD33535,CUST24534,Samuel Joseph,PROD23635,Sunglasses,Accessories,2026-04-04,9,1006.00,9054.00,East,Debit Card,April    ,2026
ORD33536,CUST24535,Faizan Ansari,PROD23636,Wardrobe,Furniture,2026-04-04,8,4789.00,38312.00,North,Credit Card,April    ,2026
ORD33537,CUST24536,Kavita Shukla,PROD23637,Toaster,Electronics,2026-04-04,19,8454.00,160626.00,West,Cod,April    ,2026
ORD33538,CUST24537,Nitin Bansal,PROD23638,Marker,Stationary,2026-04-04,13,2419.00,31447.00,South,Upi,April    ,2026
ORD33539,CUST24538,Tanya Sharma,PROD23639,Shampoo,Skin Care,2026-04-04,3,9839.00,29517.00,North,Credit Card,April    ,2026
ORD33540,CUST24539,Priyanshu Singh,PROD23640,Bluetooth Headphones,Electronics,2026-04-04,4,3138.00,12552.00,East,Debit Card,April    ,2026
ORD33541,CUST24540,Rohit Kumar,PROD23641,Mouse,Electronics,2026-04-04,14,6707.00,93898.00,North,Credit Card,April    ,2026
ORD33542,CUST24541,Gurpreet Singh,PROD23642,Heels,Fashion,2026-04-04,20,9746.00,194920.00,West,Cod,April    ,2026
ORD33543,CUST24542,Anthony Rodrigues,PROD23643,Sweater,Fashion,2026-04-04,1,1311.00,1311.00,South,Upi,April    ,2026
ORD33544,CUST24543,Yash Thakur,PROD23644,Cap,Fashion,2026-04-04,1,3283.00,3283.00,North,Credit Card,April    ,2026
ORD33545,CUST24544,Sana Khan,PROD23645,Study Table,Furniture,2026-04-04,2,4677.00,9354.00,East,Debit Card,April    ,2026
ORD33546,CUST24545,Mukesh Chauhan,PROD23646,Induction Cooktop,Electronics,2026-04-04,14,9782.00,136948.00,North,Credit Card,April    ,2026
ORD33547,CUST24546,Komal Arora,PROD23647,Marker,Stationary,2026-04-04,10,3930.00,39300.00,West,Cod,April    ,2026
ORD33548,CUST24547,Yash Thakur,PROD23648,Diary,Stationary,2026-04-04,3,1821.00,5463.00,South,Upi,April    ,2026
ORD33549,CUST24548,Nikita Sharma,PROD23649,Bluetooth Headphones,Electronics,2026-04-04,18,3961.00,71298.00,North,Credit Card,April    ,2026
ORD33550,CUST24549,Anjali Mehta,PROD23650,Heels,Fashion,2026-04-04,9,4570.00,41130.00,East,Debit Card,April    ,2026
ORD33551,CUST24550,Manpreet Kaur,PROD23651,Hair Oil,Skin Care,2026-04-04,12,1953.00,23436.00,North,Credit Card,April    ,2026
ORD33552,CUST24551,Kevin D'Costa,PROD23652,Wireless Earbuds,Electronics,2026-04-04,1,3292.00,3292.00,West,Cod,April    ,2026
ORD33553,CUST24552,Chris Fernandes,PROD23653,Monitor,Electronics,2026-04-04,15,1505.00,22575.00,South,Upi,April    ,2026
ORD33554,CUST24553,Ayesha Siddiqui,PROD23654,Boots,Fashion,2026-04-04,14,3605.00,50470.00,North,Credit Card,April    ,2026
ORD33555,CUST24554,Rekha Pandey,PROD23655,Kurta,Fashion,2026-04-04,5,5339.00,26695.00,East,Debit Card,April    ,2026
ORD33556,CUST24555,Bharath Gaur,PROD23656,Sandals,Fashion,2026-04-04,10,9358.00,93580.00,North,Credit Card,April    ,2026
ORD33557,CUST24556,Megha Saxena,PROD23657,Printer,Electronics,2026-04-04,3,8715.00,26145.00,West,Cod,April    ,2026
ORD33558,CUST24557,Vikram Patel,PROD23658,Saree,Fashion,2026-04-04,11,2011.00,22121.00,South,Upi,April    ,2026
ORD33559,CUST24558,Harpreet Singh,PROD23659,Coffee Maker,Electronics,2026-04-04,10,4470.00,44700.00,North,Credit Card,April    ,2026
ORD33560,CUST24559,Paul Joseph,PROD23660,File Folder,Stationary,2026-04-04,18,8417.00,151506.00,East,Debit Card,April    ,2026
ORD33561,CUST24560,Pooja Joshi,PROD23661,Laptop,Electronics,2026-04-04,4,7155.00,28620.00,North,Credit Card,April    ,2026
ORD33562,CUST24561,Jasleen Kaur,PROD23662,Shoes,Fashion,2026-04-04,7,6641.00,46487.00,West,Cod,April    ,2026
ORD33563,CUST24562,Rahul Sharma,PROD23663,Phone,Electronics,2026-04-04,2,1288.00,2576.00,South,Upi,April    ,2026
ORD33564,CUST24563,Priya Verma,PROD23664,Headphones,Electronics,2026-04-04,4,1069.00,4276.00,North,Credit Card,April    ,2026
ORD33565,CUST24564,Amit Singh,PROD23665,Desk,Furniture,2026-04-04,14,6742.00,94388.00,East,Debit Card,April    ,2026
ORD33566,CUST24565,Rahul Sharma,PROD23666,Laptop,Electronics,2026-04-04,12,7536.00,90432.00,North,Credit Card,April    ,2026
ORD33567,CUST24566,Neha Gupta,PROD23667,Dslr Camera,Electronics,2026-04-04,15,7486.00,112290.00,West,Cod,April    ,2026
ORD33568,CUST24567,Rahul Sharma,PROD23668,Running Shoes,Fashion,2026-04-04,20,713.00,14260.00,South,Upi,April    ,2026
ORD33569,CUST24568,Arjun Reddy,PROD23669,T-Shirt,Fashion,2026-04-04,8,4037.00,32296.00,North,Credit Card,April    ,2026
ORD33570,CUST24569,John Mathew,PROD23670,Handbag,Accessories,2026-04-04,13,4431.00,57603.00,East,Debit Card,April    ,2026
ORD33571,CUST24570,Daniel George,PROD23671,Dining Table,Furniture,2026-04-04,2,3954.00,7908.00,North,Credit Card,April    ,2026
ORD33572,CUST24571,Ali Khan,PROD23672,Coffee Maker,Electronics,2026-04-04,19,5701.00,108319.00,West,Cod,April    ,2026
ORD33573,CUST24572,Rajesh Yadav,PROD23673,Table Lamp,Home Decor,2026-04-04,19,4413.00,83847.00,South,Upi,April    ,2026
ORD33574,CUST24573,Ramesh Gupta,PROD23674,Notebook,Stationary,2026-04-04,3,8365.00,25095.00,North,Credit Card,April    ,2026
ORD33575,CUST24574,Harsh Vardhan,PROD23675,Water Bottle,Accessories,2026-04-04,6,3287.00,19722.00,East,Debit Card,April    ,2026
ORD33576,CUST24575,Aditya Roy,PROD23676,Gym Dumbbells,Accessories,2026-04-04,10,2509.00,25090.00,North,Credit Card,April    ,2026
ORD33577,CUST24576,Priya Verma,PROD23677,Perfume,Accessories,2026-04-04,12,8635.00,103620.00,West,Cod,April    ,2026
ORD33578,CUST24577,Sneha Iyer,PROD23678,Toy Car,Toy,2026-04-04,16,3239.00,51824.00,South,Upi,April    ,2026
ORD33579,CUST24578,David Thomas,PROD23679,Mobile Charger,Electronics,2026-04-04,8,5253.00,42024.00,North,Credit Card,April    ,2026
ORD33580,CUST24579,Rachel D'Silva,PROD23680,Curtains,Home Decor,2026-04-04,4,3891.00,15564.00,East,Debit Card,April    ,2026
ORD33581,CUST24580,Omar Sheikh,PROD23681,Smartphone,Electronics,2026-04-04,13,1524.00,19812.00,North,Credit Card,April    ,2026
ORD33582,CUST24581,Sunita Mishra,PROD23682,Webcam,Electronics,2026-04-04,3,5189.00,15567.00,West,Cod,April    ,2026
ORD33583,CUST24582,Suresh Agarwal,PROD23683,Sneakers,Fashion,2026-04-04,3,3377.00,10131.00,South,Upi,April    ,2026
ORD33584,CUST24583,Ritika Kapoor,PROD23684,Shirt,Fashion,2026-04-04,10,4871.00,48710.00,North,Credit Card,April    ,2026
ORD33585,CUST24584,Shruti Das,PROD23685,Backpack,Accessories,2026-04-04,9,711.00,6399.00,East,Debit Card,April    ,2026
ORD33586,CUST24585,Amit Singh,PROD23686,Office Chair,Home Decor,2026-04-04,11,8963.00,98593.00,North,Credit Card,April    ,2026
ORD33587,CUST24586,Karan Malhotra,PROD23687,Blender,Electronics,2026-04-04,19,5605.00,106495.00,West,Cod,April    ,2026
ORD33588,CUST24587,Michael D'Souza,PROD23688,Ceiling Light,Electronics,2026-04-04,16,4461.00,71376.00,South,Upi,April    ,2026
ORD33589,CUST24588,Maria Fernandes,PROD23689,Pen,Stationary,2026-04-04,10,6611.00,66110.00,North,Credit Card,April    ,2026
ORD33590,CUST24589,Imran Hussain,PROD23690,Lunch Box,Home ,2026-04-04,15,7438.00,111570.00,East,Debit Card,April    ,2026
ORD33591,CUST24590,Deepak Tiwari,PROD23691,Yoga Mat,Accessories,2026-04-04,1,5829.00,5829.00,North,Credit Card,April    ,2026
ORD33592,CUST24591,Anita Jain,PROD23692,Deodorant,Accessories,2026-04-04,12,8690.00,104280.00,West,Cod,April    ,2026
ORD33593,CUST24592,Varun Dhawan,PROD23693,Teddy Bear,Toy,2026-04-04,10,3334.00,33340.00,South,Upi,April    ,2026
ORD33594,CUST24593,Akash Chatterjee,PROD23694,Laptop Bag,Accessories,2026-04-04,19,5554.00,105526.00,North,Credit Card,April    ,2026
ORD33595,CUST24594,Neha Gupta,PROD23695,Bedsheet,Home Decor,2026-04-04,12,9138.00,109656.00,East,Debit Card,April    ,2026
ORD33596,CUST24595,Simran Kaur,PROD23696,Tablet,Electronics,2026-04-04,9,7468.00,67212.00,North,Credit Card,April    ,2026
ORD33597,CUST24596,Chris Fernandes,PROD23697,Power Bank,Electronics,2026-04-04,14,6692.00,93688.00,West,Cod,April    ,2026
ORD33598,CUST24597,Samuel Joseph,PROD23698,Formal Shoes,Fashion,2026-04-04,11,4588.00,50468.00,South,Upi,April    ,2026
ORD33599,CUST24598,Faizan Ansari,PROD23699,Jeans,Fashion,2026-04-04,12,5012.00,60144.00,North,Credit Card,April    ,2026
ORD33600,CUST24599,Kavita Shukla,PROD23700,Wallet,Accessories,2026-04-04,11,2386.00,26246.00,East,Debit Card,April    ,2026
ORD33601,CUST24600,Nitin Bansal,PROD23701,Sofa,Furniture,2026-04-04,7,7205.00,50435.00,North,Credit Card,April    ,2026
ORD33602,CUST24601,Tanya Sharma,PROD23702,Microwave Oven,Home,2026-04-04,16,7852.00,125632.00,West,Cod,April    ,2026
ORD33603,CUST24602,Priyanshu Singh,PROD23703,Floor Lamp,Home Decor,2026-04-04,16,6198.00,99168.00,South,Upi,April    ,2026
ORD33604,CUST24603,Rohit Kumar,PROD23704,Pencil,Stationary,2026-04-04,9,2397.00,21573.00,North,Credit Card,April    ,2026
ORD33605,CUST24604,Gurpreet Singh,PROD23705,Travel Mug,Accessories,2026-04-04,12,9055.00,108660.00,East,Debit Card,April    ,2026
ORD33606,CUST24605,Anthony Rodrigues,PROD23706,Skipping Rope,Accessories,2026-04-04,9,8950.00,80550.00,North,Credit Card,April    ,2026
ORD33607,CUST24606,Yash Thakur,PROD23707,Face Wash,Skin Care,2026-04-04,20,4617.00,92340.00,West,Cod,April    ,2026
ORD33608,CUST24607,Sana Khan,PROD23708,Puzzle Game,Game,2026-04-04,16,7542.00,120672.00,South,Upi,April    ,2026
ORD33609,CUST24608,Mukesh Chauhan,PROD23709,Screen Protector,Electronics,2026-04-04,19,8523.00,161937.00,North,Credit Card,April    ,2026
ORD33610,CUST24609,Komal Arora,PROD23710,Pillow,Home Decor,2026-04-04,17,284.00,4828.00,East,Debit Card,April    ,2026
ORD33611,CUST24610,Yash Thakur,PROD23711,Gaming Console,Electronics,2026-04-04,11,7551.00,83061.00,North,Credit Card,April    ,2026
ORD33612,CUST24611,Nikita Sharma,PROD23712,Usb Cable,Electronics,2026-04-04,4,4753.00,19012.00,West,Cod,April    ,2026
ORD33613,CUST24612,Anjali Mehta,PROD23713,Sandals,Fashion,2026-04-04,3,7375.00,22125.00,South,Upi,April    ,2026
ORD33614,CUST24613,Manpreet Kaur,PROD23714,Jacket,Fashion,2026-04-04,1,8191.00,8191.00,North,Credit Card,April    ,2026
ORD33615,CUST24614,Kevin D'Costa,PROD23715,Belt,Accessories,2026-04-04,20,5742.00,114840.00,East,Debit Card,April    ,2026
ORD33616,CUST24615,Chris Fernandes,PROD23716,Set Bed,Home Decor,2026-04-04,16,1538.00,24608.00,North,Credit Card,April    ,2026
ORD33617,CUST24616,Ayesha Siddiqui,PROD23717,Electric Kettle,Electronics,2026-04-04,14,4032.00,56448.00,West,Cod,April    ,2026
ORD33618,CUST24617,Rekha Pandey,PROD23718,Led Bulb,Electronics,2026-04-04,20,6559.00,131180.00,South,Upi,April    ,2026
ORD33619,CUST24618,Bharath Gaur,PROD23719,Eraser,Stationary,2026-04-04,16,6226.00,99616.00,North,Credit Card,April    ,2026
ORD33620,CUST24619,Megha Saxena,PROD23720,Thermos,Home,2026-04-04,7,9556.00,66892.00,East,Debit Card,April    ,2026
ORD33621,CUST24620,Vikram Patel,PROD23721,Treadmill,Accessories,2026-04-04,18,6689.00,120402.00,North,Credit Card,April    ,2026
ORD33622,CUST24621,Harpreet Singh,PROD23722,Moisturizer,Skin Care,2026-04-04,2,1779.00,3558.00,West,Cod,April    ,2026
ORD33623,CUST24622,Paul Joseph,PROD23723,Board Game,Game,2026-04-04,12,2017.00,24204.00,South,Upi,April    ,2026
ORD33624,CUST24623,Pooja Joshi,PROD23724,Phone Case,Accessories,2026-04-04,19,8682.00,164958.00,North,Credit Card,April    ,2026
ORD33625,CUST24624,Jasleen Kaur,PROD23725,Cushion,Home Decor,2026-04-04,2,599.00,1198.00,East,Debit Card,April    ,2026
ORD33626,CUST24625,Rahul Sharma,PROD23726,Smartwatch,Accessories,2026-04-04,1,1983.00,1983.00,North,Credit Card,April    ,2026
ORD33627,CUST24626,Priya Verma,PROD23727,Keyboard,Electronics,2026-04-04,10,2255.00,22550.00,West,Cod,April    ,2026
ORD33628,CUST24627,Amit Singh,PROD23728,Flip Flops,Fashion,2026-04-04,13,9925.00,129025.00,South,Upi,April    ,2026
ORD33629,CUST24628,Rahul Sharma,PROD23729,Hoodie,Fashion,2026-04-04,20,321.00,6420.00,North,Credit Card,April    ,2026
ORD33630,CUST24629,Neha Gupta,PROD23730,Sunglasses,Accessories,2026-04-04,8,4042.00,32336.00,East,Debit Card,April    ,2026
ORD33631,CUST24630,Rahul Sharma,PROD23731,Wardrobe,Furniture,2026-04-04,4,5310.00,21240.00,North,Credit Card,April    ,2026
ORD33632,CUST24631,Arjun Reddy,PROD23732,Toaster,Electronics,2026-04-04,18,1216.00,21888.00,West,Cod,April    ,2026
ORD33633,CUST24632,John Mathew,PROD23733,Marker,Stationary,2026-04-04,15,8884.00,133260.00,South,Upi,April    ,2026
ORD33634,CUST24633,Daniel George,PROD23734,Shampoo,Skin Care,2026-04-04,15,1979.00,29685.00,North,Credit Card,April    ,2026
ORD33635,CUST24634,Ali Khan,PROD23735,Bluetooth Headphones,Electronics,2026-04-04,8,5546.00,44368.00,East,Debit Card,April    ,2026
ORD33636,CUST24635,Rajesh Yadav,PROD23736,Mouse,Electronics,2026-04-04,14,5993.00,83902.00,North,Credit Card,April    ,2026
ORD33637,CUST24636,Ramesh Gupta,PROD23737,Heels,Fashion,2026-04-04,18,3197.00,57546.00,West,Cod,April    ,2026
ORD33638,CUST24637,Harsh Vardhan,PROD23738,Sweater,Fashion,2026-04-04,6,3135.00,18810.00,South,Upi,April    ,2026
ORD33639,CUST24638,Aditya Roy,PROD23739,Cap,Fashion,2026-04-04,11,353.00,3883.00,North,Credit Card,April    ,2026
ORD33640,CUST24639,Priya Verma,PROD23740,Study Table,Furniture,2026-04-04,9,3246.00,29214.00,East,Debit Card,April    ,2026
ORD33641,CUST24640,Sneha Iyer,PROD23741,Induction Cooktop,Electronics,2026-04-04,3,6774.00,20322.00,North,Credit Card,April    ,2026
ORD33642,CUST24641,David Thomas,PROD23742,Marker,Stationary,2026-04-04,1,7170.00,7170.00,West,Cod,April    ,2026
ORD33643,CUST24642,Rachel D'Silva,PROD23743,Diary,Stationary,2026-04-04,7,5105.00,35735.00,South,Upi,April    ,2026
ORD33644,CUST24643,Omar Sheikh,PROD23744,Bluetooth Headphones,Electronics,2026-04-04,9,9021.00,81189.00,North,Credit Card,April    ,2026
ORD33645,CUST24644,Sunita Mishra,PROD23745,Heels,Fashion,2026-04-04,1,8887.00,8887.00,East,Debit Card,April    ,2026
